Season_End_Year.x,Squad,Comp.x,Player,Nation.x,Pos.x,Age,Born.x,MP_Playing.x,Starts_Playing.x,Min_Playing.x,Mins_Per_90_Playing.x,Gls,Ast,G_minus_PK,PK,PKatt,CrdY.x,CrdR.x,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected.x,npxG_Expected.x,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url.x,Season_End_Year.y,Comp.y,Nation.y,Pos.y,Born.y,Mins_Per_90.x,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected.y,npxG_Expected.y,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url.y,Season_End_Year.x.x,Comp.x.x,Nation.x.x,Pos.x.x,Born.x.x,Mins_Per_90.y,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url.x.x,Season_End_Year.y.y,Comp.y.y,Nation.y.y,Pos.y.y,Born.y.y,Mins_Per_90.x.x,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url.y.y,Season_End_Year.x.x.x,Comp.x.x.x,Nation.x.x.x,Pos.x.x.x,Born.x.x.x,Mins_Per_90.y.y,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int.x,Tkl+Int,Clr,Err,Url.x.x.x,Season_End_Year.y.y.y,Comp.y.y.y,Nation.y.y.y,Pos.y.y.y,Born.y.y.y,Mins_Per_90.x.x.x,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url.y.y.y,Season_End_Year.x.x.x.x,Comp.x.x.x.x,Nation.x.x.x.x,Pos.x.x.x.x,Born.x.x.x.x,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Url.x.x.x.x,Season_End_Year.y.y.y.y,Comp.y.y.y.y,Nation.y.y.y.y,Pos.y.y.y.y,Born.y.y.y.y,Mins_Per_90.y.y.y,CrdY.y,CrdR.y,2CrdY,Fls,Fld,Off,Crs,Int.y,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url.y.y.y.y,Season_End_Year.x.x.x.x.x,Comp.x.x.x.x.x,Nation.x.x.x.x.x,Pos.x.x.x.x.x,Born.x.x.x.x.x,MP_Playing.y,Starts_Playing.y,Min_Playing.y,Mins_Per_90_Playing.y,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url.x.x.x.x.x,Season_End_Year.y.y.y.y.y,Comp.y.y.y.y.y,Nation.y.y.y.y.y,Pos.y.y.y.y.y,Born.y.y.y.y.y,Mins_Per_90,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,Url.y.y.y.y.y
2021,Alavés,La Liga,Fernando Pacheco,ESP,GK,28,1992,38,37,3349,37.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,1081,640,441,141,0,37,30,0,0,0,0,0,393,45,643,614,263,0,0,112,751,7,22,7,3,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,3,0.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,1,0,1,0,0,1,4,25,3,6,0,0,6,0,0,0,0,0,0,0,1,1,4,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,1175,1045,1172,5,0,0,735,0,0,NA,0,0,443,2353,1517,0,0,0,0,0,402,400,99.5,0,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,38,3349,88,97.9,37.2,37,90,37,1,19,0,1,36,57,-21,-0.56,-0.56,42,50.6,-8.6,-0.23,-0.51,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,1,0,0,0,4,0,0,0,0,0,0,0,156,0,0,NA,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,38,37,3349,37.2,57,1.53,142,86,62,9,11,17,9,24.3,3,3,0,0,0,https://fbref.com/en/players/97852360/Fernando-Pacheco,2021,La Liga,ESP,GK,1992,37.2,57,3,0,6,0,54.9,0.38,-2.1,-0.06,329,642,51.2,781,112,58.3,44.9,300,62.3,47.1,330,31,9.4,23,0.62,14.8,https://fbref.com/en/players/97852360/Fernando-Pacheco
2021,Alavés,La Liga,Lucas Pérez,ESP,FW,31,1988,28,19,1759,19.5,4,4,1,3,4,1,0,0.2,0.2,0.41,0.05,0.26,6.5,3.5,4.8,8.3,0.33,0.25,0.58,0.18,0.42,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,4,28,10,35.7,1.43,0.51,0.04,0.1,18.1,3,3,4,6.5,3.5,0.13,-2.5,-2.5,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,668,487,181,59,1,108,62,56,80,18,36,10,365,91,212,579,58,17,5,2,413,4,23,18,35,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,88,4.5,37,37,5,4,5,0,10,0.51,4,5,0,0,1,0,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,13,10,7,3,3,3,11,27.3,8,277,64,23.1,29,130,118,8,2,0,6,6,19,4,0,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,847,5,47,375,478,81,668,27,41,65.9,28,2,523,3099,1614,97,32,20,56,33,877,520,59.3,125,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,28,1759,63,51.4,19.5,19,78,5,9,31,4,1.07,19,29,-10,-0.51,0.08,22.2,25.3,-3.1,-0.16,0.13,https://fbref.com/en/players/a300ac7e/Lucas-Perez,2021,La Liga,ESP,FW,1988,19.5,1,0,0,11,26,14,56,6,10,1,0,0,96,7,17,29.2,https://fbref.com/en/players/a300ac7e/Lucas-Perez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Alavés,La Liga,Tomás Pina Isla,ESP,MF,32,1987,33,31,2575,28.6,1,1,1,0,0,12,0,0.03,0.03,0.07,0.03,0.07,0.5,0.5,0.6,1.1,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,1,9,1,11.1,0.31,0.03,0.11,1,17.3,0,0,0,0.5,0.5,0.06,0.5,0.5,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,931,910,21,17,0,185,12,5,0,0,0,0,661,121,149,423,390,74,3,6,776,2,9,18,15,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,20,0.7,17,0,1,1,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,53,32,24,25,4,15,41,36.6,26,477,137,28.7,165,247,65,44,8,0,36,42,95,57,0,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,1178,81,303,766,172,27,1160,20,24,83.3,21,0,698,3394,1240,55,19,2,20,13,754,662,87.8,20,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,33,2575,78,75.3,28.6,31,81,15,2,28,0,1.12,29,40,-11,-0.38,0.68,32.6,33.9,-1.3,-0.05,0.7,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,2021,La Liga,ESP,MF,1987,28.6,12,0,0,78,31,2,5,42,32,0,0,0,268,47,44,51.6,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Alavés,La Liga,Pere Pons,ESP,MF,27,1993,22,12,1186,13.2,2,0,2,0,0,1,0,0.15,0,0.15,0.15,0.15,0.8,0.8,1.5,2.4,0.06,0.12,0.18,0.06,0.18,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,2,9,4,44.4,0.68,0.3,0.22,0.5,18.1,0,0,0,0.8,0.8,0.09,1.2,1.2,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,371,365,6,5,1,70,6,8,0,0,0,0,252,53,66,65,262,30,1,3,287,3,8,7,11,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,24,1.82,18,0,0,1,4,1,1,0.08,1,0,0,0,0,0,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,30,19,12,14,4,4,15,26.7,11,270,74,27.4,63,152,55,19,2,0,17,11,41,15,0,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,512,16,97,298,145,26,506,10,19,52.6,12,0,288,1378,737,29,6,3,21,22,397,300,75.6,42,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,22,1186,54,34.7,13.2,12,81,6,10,22,3,0.87,13,22,-9,-0.68,-0.2,15,14.8,0.2,0.01,0.36,https://fbref.com/en/players/29b61deb/Pere-Pons,2021,La Liga,ESP,MF,1993,13.2,1,0,0,21,24,1,8,11,19,0,0,0,121,12,26,31.6,https://fbref.com/en/players/29b61deb/Pere-Pons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Alavés,La Liga,Luis Rioja,ESP,"MF,DF",26,1993,35,25,2090,23.2,4,2,4,0,0,4,0,0.17,0.09,0.26,0.17,0.26,3.5,3.5,3.3,6.8,0.15,0.14,0.29,0.15,0.29,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,4,25,10,40,1.08,0.43,0.16,0.4,17.7,0,0,0,3.5,3.5,0.14,0.5,0.5,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,651,583,68,7,1,131,19,62,15,4,5,4,397,114,140,501,59,31,45,1,436,1,16,26,49,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,51,2.2,37,2,5,2,3,2,10,0.43,4,1,2,0,1,2,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,25,15,15,8,2,9,48,18.8,39,319,77,24.1,85,146,88,28,1,0,27,31,56,39,0,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,917,30,175,414,404,61,850,43,72,59.7,44,1,626,3786,2536,126,40,27,37,39,782,559,71.5,98,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,35,2090,60,61.1,23.2,25,74,3,10,23,3,0.91,27,39,-12,-0.52,0.09,29.7,35.2,-5.5,-0.24,-0.04,https://fbref.com/en/players/eb3dd471/Luis-Rioja,2021,La Liga,ESP,"MF,DF",1993,23.2,4,0,0,22,37,7,62,31,15,1,0,0,153,20,35,36.4,https://fbref.com/en/players/eb3dd471/Luis-Rioja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Angers,Ligue 1,Ibrahim Amadou,FRA,MF,27,1993,24,20,1504,16.7,0,0,0,0,0,6,0,0,0,0,0,0,2.1,2.1,0.3,2.4,0.12,0.02,0.14,0.12,0.14,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,0,15,5,33.3,0.9,0.3,0,0,19,0,0,0,2.1,2.1,0.14,-2.1,-2.1,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,689,668,21,20,2,104,14,3,0,0,0,0,557,51,81,48,594,28,1,1,596,1,8,12,9,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,25,1.5,21,0,0,2,0,2,3,0.18,2,0,0,1,0,0,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,44,30,15,27,2,8,30,26.7,22,404,112,27.7,145,226,33,18,5,0,13,29,73,36,0,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,857,36,224,566,106,14,838,7,10,70,8,0,542,2217,1171,36,12,5,7,23,596,546,91.6,10,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,24,1504,63,44,16.7,20,72,7,4,15,0,1.25,13,19,-6,-0.36,0.2,17.5,20.4,-3,-0.18,0.11,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,2021,Ligue 1,FRA,MF,1993,16.7,6,0,0,36,7,0,3,29,30,0,0,0,145,24,16,60,https://fbref.com/en/players/9260926b/Ibrahim-Amadou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Angers,Ligue 1,Stéphane Bahoken,CMR,FW,28,1992,30,18,1616,18,6,2,6,0,1,4,0,0.33,0.11,0.45,0.33,0.45,7.4,6.6,1.4,8,0.41,0.08,0.49,0.37,0.45,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,6,57,23,40.4,3.17,1.28,0.11,0.26,16.7,0,0,1,7.4,6.6,0.12,-1.4,-0.6,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,349,321,28,0,4,91,3,19,0,0,0,0,244,69,36,24,286,15,1,11,249,0,2,19,19,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,26,1.45,16,0,4,2,2,2,5,0.28,4,0,1,0,0,0,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,18,13,1,12,5,5,11,45.5,6,282,74,26.2,20,124,138,12,0,0,12,11,29,12,0,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,622,11,30,333,294,78,593,14,29,48.3,17,1,422,1882,843,51,16,13,69,39,911,453,49.7,153,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,30,1616,54,47.3,18,18,71,1,12,28,0,1.07,18,28,-10,-0.56,-0.16,18.6,24.3,-5.6,-0.31,-0.14,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,2021,Ligue 1,CMR,FW,1992,18,4,0,0,32,36,19,19,11,13,0,0,0,69,20,62,24.4,https://fbref.com/en/players/5046b7d4/Stephane-Bahoken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Angers,Ligue 1,Abdoulaye Bamba,CIV,DF,30,1990,16,16,1347,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.4,1.5,0,0.09,0.1,0,0.1,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,0,1,1,100,0.07,0.07,0,0,15.6,0,0,0,0,0,0.05,0,0,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,875,684,191,13,1,98,6,37,0,0,0,0,516,149,210,26,635,26,178,2,670,1,14,21,33,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,21,1.4,18,1,1,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,31,17,20,9,2,10,20,50,10,171,60,35.1,96,50,25,24,1,0,23,18,49,42,1,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,999,38,310,513,218,8,811,5,12,41.7,7,1,576,1988,1032,34,17,2,8,6,625,574,91.8,25,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,16,1347,84,39.4,15,16,84,13,0,NA,15,1.25,15,25,-10,-0.67,-0.32,16.1,20.8,-4.7,-0.31,-0.12,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,2021,Ligue 1,CIV,DF,1990,15,2,0,0,15,9,0,37,18,17,0,1,0,120,10,11,47.6,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Angers,Ligue 1,Paul Bernardoni,FRA,GK,23,1997,38,38,3420,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,989,602,387,117,0,49,28,0,0,0,0,0,415,46,528,611,124,1,1,210,642,3,39,7,0,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,1,1,1,0,0,1,2,50,1,5,1,20,5,0,0,0,0,0,0,0,1,0,1,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,1077,927,1072,5,0,0,700,0,0,NA,0,0,438,1787,1126,0,0,0,0,0,336,336,100,0,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,3420,90,100,38,38,90,38,0,NA,0,1.16,40,58,-18,-0.47,NA,41.7,50.9,-9.1,-0.24,NA,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,1,0,0,2,11,0,0,0,1,0,2,0,167,0,0,NA,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,38,3420,38,58,1.53,134,82,61.9,12,8,18,9,23.7,8,7,1,0,12.5,https://fbref.com/en/players/28dabd43/Paul-Bernardoni,2021,Ligue 1,FRA,GK,1997,38,58,7,0,6,1,49.9,0.33,-7.1,-0.19,177,512,34.6,720,210,43.9,38.9,269,72.9,52.8,318,24,7.5,11,0.29,13.1,https://fbref.com/en/players/28dabd43/Paul-Bernardoni
2021,Angers,Ligue 1,Antonin Bobichon,FRA,"MF,FW",24,1995,23,10,911,10.1,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,1.1,1.1,2.1,3.2,0.11,0.21,0.32,0.11,0.32,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,0,22,3,13.6,2.17,0.3,0,0,22.8,3,0,0,1.1,1.1,0.05,-1.1,-1.1,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,551,496,55,26,2,101,27,17,23,7,14,1,403,48,100,37,494,10,5,1,453,0,9,9,8,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,39,3.85,25,5,2,2,4,1,3,0.3,2,0,0,1,0,0,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,21,14,5,12,4,6,18,33.3,12,251,66,26.3,65,125,61,15,3,0,12,10,31,2,1,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,674,6,88,390,259,23,618,14,26,53.8,15,1,488,2712,1338,55,28,3,12,20,567,491,86.6,55,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,23,911,40,26.6,10.1,10,73,2,13,14,15,1.26,11,15,-4,-0.4,0.11,13.1,14.2,-1.1,-0.11,0.17,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,2021,Ligue 1,FRA,"MF,FW",1995,10.1,0,0,0,14,17,0,17,10,14,1,0,0,74,8,10,44.4,https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Angers,Ligue 1,Jimmy Cabot,FRA,"FW,MF",26,1994,22,8,942,10.5,1,1,1,0,0,1,0,0.1,0.1,0.19,0.1,0.19,1.2,1.2,1.3,2.4,0.11,0.12,0.23,0.11,0.23,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,1,10,4,40,0.96,0.38,0.1,0.25,21,0,0,0,1.2,1.2,0.12,-0.2,-0.2,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,428,414,14,2,2,58,12,21,9,5,1,0,315,60,53,69,349,6,3,0,319,0,6,17,16,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,21,2.01,13,1,4,1,1,1,1,0.1,1,0,0,0,0,0,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,26,16,11,10,5,8,35,22.9,27,199,53,26.6,56,95,48,15,0,0,15,13,39,4,0,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,583,4,104,274,255,28,570,38,66,57.6,42,4,449,2216,1122,63,22,6,22,25,511,408,79.8,66,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,22,942,43,27.5,10.5,8,66,0,14,30,2,1.09,13,19,-6,-0.57,-0.14,11.7,13.6,-1.9,-0.18,0.08,https://fbref.com/en/players/46359159/Jimmy-Cabot,2021,Ligue 1,FRA,"FW,MF",1994,10.5,1,0,0,18,12,1,21,13,16,0,0,0,88,1,11,8.3,https://fbref.com/en/players/46359159/Jimmy-Cabot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
